ZONE I=5, J=5
0 0.579892 8.49811 0.579892 0 0.9 0 
0 0.591428 7.6046 0.591428 0 0.925 0 
0 0.603625 6.71108 0.603625 0 0.95 0 
0 0.616482 5.81757 0.616482 0 0.975 0 
0 0.63 4.92406 0.63 0 1 0 
0.0109877 0.579892 8.49898 0.579963 0.00624317 0.9 0.00818126 
0.0109867 0.591429 7.60547 0.591499 0.00614771 0.925 0.00818126 
0.0109859 0.603626 6.71196 0.603695 0.00604714 0.95 0.00818126 
0.0109854 0.616483 5.81845 0.616552 0.00594146 0.975 0.00818126 
0.0109852 0.63 4.92494 0.630069 0.00583069 1 0.00818126 
0.0219733 0.579894 8.49986 0.580176 0.0124823 0.9 0.0163625 
0.0219712 0.59143 7.60635 0.59171 0.0122914 0.925 0.0163625 
0.0219696 0.603626 6.71283 0.603905 0.0120902 0.95 0.0163625 
0.0219686 0.616483 5.81932 0.61676 0.0118789 0.975 0.0163625 
0.0219682 0.63 4.92581 0.630275 0.0116573 1 0.0163625 
0.0329587 0.579897 8.50073 0.580531 0.0187174 0.9 0.0245437 
0.0329554 0.591432 7.60722 0.592063 0.018431 0.925 0.0245437 
0.032953 0.603628 6.71371 0.604255 0.0181293 0.95 0.0245437 
0.0329515 0.616484 5.8202 0.617107 0.0178123 0.975 0.0245437 
0.0329508 0.63 4.92668 0.630619 0.0174799 1 0.0245437 
0.0439458 0.579901 8.50161 0.581028 0.0249485 0.9 0.0327249 
0.0439414 0.591435 7.60809 0.592556 0.0245666 0.925 0.0327249 
0.0439381 0.60363 6.71458 0.604744 0.0241643 0.95 0.0327249 
0.0439359 0.616485 5.82107 0.617592 0.0237416 0.975 0.0327249 
0.0439349 0.63 4.92756 0.6311 0.0232984 1 0.0327249 

ZONE I=5, J=5
0.0439458 0.579901 8.50269 0.581028 0.0249485 0.9 0.0327249 
0.0439414 0.591435 7.60873 0.592556 0.0245666 0.925 0.0327249 
0.0439381 0.60363 6.71476 0.604744 0.0241643 0.95 0.0327249 
0.0439359 0.616485 5.8208 0.617592 0.0237416 0.975 0.0327249 
