ZONE I=5
0 0.5175 5.52685e-10 2.15647 -0 -0 -0 -0 0 0 
0.01275 0.5175 1.99325e-08 2.15535 -0 -0 -0 -0 0 0 
0.0254972 0.5175 5.52685e-10 2.15485 -0 -0 -0 -0 0 0 
0.038244 0.5175 0 2.15497 -0 -0 -0 -0 0 0 
0.0509925 0.5175 5.52685e-10 2.15572 -0 -0 -0 -0 0 0 
ZONE I=5
0.0509925 0.5175 5.52685e-10 2.15572 -0 -0 -0 -0 0 0 
0.0637423 0.5175 3.51227e-08 2.15483 -0 -0 -0 -0 0 0 
0.0764892 0.5175 5.52685e-10 2.15457 -0 -0 -0 -0 0 0 
0.0892356 0.5175 0 2.15494 -0 -0 -0 -0 0 0 
0.101984 0.5175 5.52685e-10 2.15595 -0 -0 -0 -0 0 0 
ZONE I=5
0.101984 0.5175 5.52685e-10 2.15595 -0 -0 -0 -0 0 0 
0.114733 0.5175 5.16502e-08 2.1549 -0 -0 -0 -0 0 0 
0.127479 0.5175 5.52686e-10 2.15456 -0 -0 -0 -0 0 0 
0.140225 0.5175 0 2.15491 -0 -0 -0 -0 0 0 
0.152972 0.5175 6.63826e-10 2.15597 -0 -0 -0 -0 0 0 
ZONE I=5
0.152972 0.5175 6.63826e-10 2.15597 -0 -0 -0 -0 0 0 
0.16572 0.5175 6.28107e-08 2.1549 -0 -0 -0 -0 0 0 
0.178465 0.5175 4.2513e-10 2.15455 -0 -0 -0 -0 0 0 
0.191209 0.5175 0 2.1549 -0 -0 -0 -0 0 0 
0.203955 0.5175 4.17724e-10 2.15596 -0 -0 -0 -0 0 0 
ZONE I=5
0.203955 0.5175 4.17724e-10 2.15596 -0 -0 -0 -0 0 0 
0.216702 0.5175 7.83587e-08 2.15489 -0 -0 -0 -0 0 0 
0.229446 0.5175 1.12332e-10 2.15454 -0 -0 -0 -0 0 0 
0.242188 0.5175 0 2.15489 -0 -0 -0 -0 0 0 
0.254932 0.5175 2.19668e-09 2.15595 -0 -0 -0 -0 0 0 
ZONE I=5
0.254932 0.5175 2.19668e-09 2.15595 -0 -0 -0 -0 0 0 
0.267677 0.5175 9.85509e-08 2.15488 -0 -0 -0 -0 0 0 
0.280419 0.5175 2.33249e-09 2.15452 -0 -0 -0 -0 0 0 
0.293159 0.5175 0 2.15487 -0 -0 -0 -0 0 0 
0.3059 0.5175 1.55205e-09 2.15595 -0 -0 -0 -0 0 0 
ZONE I=5
0.3059 0.5175 1.55205e-09 2.15595 -0 -0 -0 -0 0 0 
0.318644 0.5175 1.2368e-07 2.15486 -0 -0 -0 -0 0 0 
0.331383 0.5175 1.61206e-09 2.1545 -0 -0 -0 -0 0 0 
0.34412 0.5175 0 2.15486 -0 -0 -0 -0 0 0 
0.356857 0.5175 8.59047e-10 2.15594 -0 -0 -0 -0 0 0 
ZONE I=5
0.356857 0.5175 8.59047e-10 2.15594 -0 -0 -0 -0 0 0 
0.369599 0.5175 1.48157e-07 2.15485 -0 -0 -0 -0 0 0 
0.382336 0.5175 2.18631e-10 2.15448 -0 -0 -0 -0 0 0 
0.39507 0.5175 0 2.15484 -0 -0 -0 -0 0 0 
0.407804 0.5175 1.98387e-09 2.15593 -0 -0 -0 -0 0 0 
ZONE I=5
0.407804 0.5175 1.98387e-09 2.15593 -0 -0 -0 -0 0 0 
0.420543 0.5175 1.68684e-07 2.15483 -0 -0 -0 -0 0 0 
0.433277 0.5175 3.04563e-09 2.15446 -0 -0 -0 -0 0 0 
0.446007 0.5175 0 2.15482 -0 -0 -0 -0 0 0 
0.458737 0.5175 2.36016e-09 2.15592 -0 -0 -0 -0 0 0 
ZONE I=5
0.458737 0.5175 2.36016e-09 2.15592 -0 -0 -0 -0 0 0 
0.471472 0.5175 1.86763e-07 2.1548 -0 -0 -0 -0 0 0 
0.484202 0.5175 2.83512e-09 2.15443 -0 -0 -0 -0 0 0 
0.496929 0.5175 0 2.1548 -0 -0 -0 -0 0 0 
0.509654 0.5175 2.66679e-09 2.15591 -0 -0 -0 -0 0 0 
ZONE I=5
0.509654 0.5175 2.66679e-09 2.15591 -0 -0 -0 -0 0 0 
0.522385 0.5175 2.05019e-07 2.15478 -0 -0 -0 -0 0 0 
0.535111 0.5175 2.64966e-09 2.1544 -0 -0 -0 -0 0 0 
