ZONE I=5, J=5
0 0.501571 2.55758 0.501571 0 0.9 0 
0 0.519621 2.00851 0.519621 0 0.925 0 
0 0.538709 1.45944 0.538709 0 0.95 0 
0 0.558836 0.910377 0.558836 0 0.975 0 
0 0.58 0.361309 0.58 0 1 0 
0.00878556 0.501571 2.55807 0.501626 0.00468183 0.9 0.00818126 
0.0087828 0.519622 2.009 0.519676 0.00453139 0.925 0.00818126 
0.00878083 0.53871 1.45993 0.538764 0.00437326 0.95 0.00818126 
0.00877965 0.558836 0.910864 0.558889 0.00420742 0.975 0.00818126 
0.00877927 0.58 0.361796 0.580052 0.00403389 1 0.00818126 
0.0175694 0.501574 2.55855 0.501794 0.00936037 0.9 0.0163625 
0.0175638 0.519623 2.00949 0.519841 0.00905953 0.925 0.0163625 
0.0175599 0.538711 1.46042 0.538926 0.0087433 0.95 0.0163625 
0.0175576 0.558837 0.911351 0.559049 0.00841167 0.975 0.0163625 
0.0175568 0.58 0.362283 0.58021 0.00806464 1 0.0163625 
0.0263529 0.501578 2.55904 0.502073 0.0140356 0.9 0.0245437 
0.0263446 0.519626 2.00997 0.520116 0.0135844 0.925 0.0245437 
0.0263388 0.538713 1.46091 0.539197 0.0131101 0.95 0.0245437 
0.0263352 0.558838 0.911838 0.559316 0.0126127 0.975 0.0245437 
0.0263341 0.58 0.362771 0.580472 0.0120923 1 0.0245437 
0.0351377 0.501583 2.55953 0.502464 0.0187076 0.9 0.0327249 
0.0351267 0.519631 2.01046 0.520502 0.0181061 0.925 0.0327249 
0.0351188 0.538716 1.46139 0.539577 0.0174738 0.95 0.0327249 
0.0351141 0.558839 0.912325 0.559689 0.0168106 0.975 0.0327249 
0.0351126 0.58 0.363258 0.580838 0.0161167 1 0.0327249 

ZONE I=5, J=5
0.0351377 0.501583 2.55993 0.502464 0.0187076 0.9 0.0327249 
0.0351267 0.519631 2.01076 0.520502 0.0181061 0.925 0.0327249 
0.0351188 0.538716 1.4616 0.539577 0.0174738 0.95 0.0327249 
0.0351141 0.558839 0.91243 0.559689 0.0168106 0.975 0.0327249 
0.0351126 0.58 0.363262 0.580838 0.0161167 1 0.0327249 
0.0439229 0.50159 2.56109 0.502967 0.0233737 0.9 0.0409062 
0.0439091 0.519636 2.01192 0.520997 0.022622 0.925 0.0409062 
0.0438993 0.53872 1.46275 0.540064 0.0218318 0.95 0.0409062 
0.0438935 0.558841 0.913586 0.560169 0.0210031 0.975 0.0409062 
0.0438915 0.58 0.364418 0.58131 0.0201359 1 0.0409062 
0.0527064 0.501599 2.56224 0.503581 0.0280306 0.9 0.0490874 
0.0526899 0.519643 2.01308 0.521602 0.0271288 0.925 0.0490874 
0.0526781 0.538724 1.46391 0.54066 0.0261807 0.95 0.0490874 
0.0526711 0.558843 0.914741 0.560755 0.0251865 0.975 0.0490874 
0.0526688 0.58 0.365574 0.581886 0.0241461 1 0.0490874 
0.0614897 0.501609 2.5634 0.504306 0.0326782 0.9 0.0572686 
0.0614705 0.519651 2.01423 0.522317 0.0316263 0.925 0.0572686 
0.0614568 0.53873 1.46506 0.541364 0.0305206 0.95 0.0572686 
0.0614486 0.558846 0.915897 0.561447 0.029361 0.975 0.0572686 
0.0614459 0.58 0.36673 0.582566 0.0281475 1 0.0572686 
0.0702745 0.501621 2.56456 0.505143 0.0373164 0.9 0.0654498 
0.0702524 0.51966 2.01539 0.523142 0.0361147 0.925 0.0654498 
0.0702367 0.538736 1.46622 0.542176 0.0348513 0.95 0.0654498 
0.0702273 0.558849 0.917053 0.562246 0.0335264 0.975 0.0654498 
0.0702241 0.58 0.367885 0.583351 0.03214 1 0.0654498 

ZONE I=5, J=5
0.0702745 0.501621 2.56525 0.505143 0.0373164 0.9 0.0654498 
0.0702524 0.51966 2.01586 0.523142 0.0361147 0.925 0.0654498 
0.0702367 0.538736 1.46648 0.542176 0.0348513 0.95 0.0654498 
0.0702273 0.558849 0.917089 0.562246 0.0335264 0.975 0.0654498 
0.0702241 0.58 0.367702 0.583351 0.03214 1 0.0654498 
0.0790591 0.501634 2.56726 0.506091 0.0419424 0.9 0.0736311 
0.0790344 0.51967 2.01787 0.524076 0.040591 0.925 0.073631 
0.0790167 0.538743 1.46848 0.543096 0.0391703 0.95 0.0736311 
0.0790062 0.558853 0.919097 0.563151 0.0376803 0.975 0.0736311 
0.0790027 0.58 0.369709 0.58424 0.0361212 1 0.0736311 
0.0878421 0.501649 2.56927 0.507149 0.046553 0.9 0.0818123 
0.0878146 0.519681 2.01988 0.525119 0.045052 0.925 0.0818123 
0.0877951 0.538751 1.47049 0.544123 0.0434741 0.95 0.0818123 
0.0877834 0.558857 0.921104 0.564161 0.0418194 0.975 0.0818123 
0.0877795 0.58 0.371717 0.585233 0.0400877 1 0.0818123 
