#Contact mesh details for the compression of a sphere.
nreler=1_nreletheta=48_H=0.3921_lambda=1.00_vol=0.2430_t=0.10_CL=MR_C1=1.3000_C2=1.1000
ZONE I=5
0 0.392129 1 0 0.392129 0 9.18762e-09 2.89111 -0 -0 -0 -0 0 0 -0.00409353 8.93205e-05 8.93205e-05 -0.00409353 
0.0133106 0.392129 1 0.00818126 0.392225 0.010102 3.0057e-08 2.88998 -0 -0 -0 -0 0 0 -0.00409353 8.93205e-05 5.58277e-05 -0.00409412 
0.0266181 0.392129 1 0.0163625 0.392512 0.0201986 9.18762e-09 2.88948 -0 -0 -0 -0 0 0 -0.00409353 8.93205e-05 2.23312e-05 -0.00409444 
0.0399252 0.392129 1 0.0245437 0.392991 0.0302898 1.57545e-09 2.88961 -0 -0 -0 -0 0 0 -0.00409353 8.93205e-05 -1.11666e-05 -0.00409449 
0.0532341 0.392129 1 0.0327249 0.393661 0.0403755 9.18762e-09 2.89035 -0 -0 -0 -0 0 0 -0.00409353 8.93205e-05 -4.46636e-05 -0.00409426 
ZONE I=5
0.0532341 0.392129 1 0.0327249 0.393661 0.0403755 9.18762e-09 2.89035 -0 -0 -0 -0 0 0 -0.0122662 0.000624954 0.000223282 -0.01228 
0.0665444 0.392129 1 0.0409062 0.394522 0.0504527 4.62817e-08 2.88943 -0 -0 -0 -0 0 0 -0.0122662 0.000624954 0.000122809 -0.0122815 
0.0798515 0.392129 1 0.0490874 0.395575 0.0605144 9.18762e-09 2.88917 -0 -0 -0 -0 0 0 -0.0122662 0.000624954 2.23284e-05 -0.0122821 
0.0931579 0.392129 1 0.0572686 0.396818 0.0705608 0 2.88957 -0 -0 -0 -0 0 0 -0.0122662 0.000624954 -7.81533e-05 -0.0122818 
0.106466 0.392129 1 0.0654498 0.398253 0.0805918 9.18762e-09 2.89063 -0 -0 -0 -0 0 0 -0.0122662 0.000624954 -0.00017863 -0.0122808 
ZONE I=5
0.106466 0.392129 1 0.0654498 0.398253 0.0805918 9.18762e-09 2.89063 -0 -0 -0 -0 0 0 -0.0203978 0.00169491 0.000357204 -0.0204649 
0.119776 0.392129 1 0.0736311 0.399878 0.0906044 6.38866e-08 2.88952 -0 -0 -0 -0 0 0 -0.0203978 0.00169491 0.000189765 -0.0204672 
0.133082 0.392129 1 0.0818123 0.401693 0.100592 9.18762e-09 2.88915 -0 -0 -0 -0 0 0 -0.0203978 0.00169491 2.23137e-05 -0.020468 
0.146387 0.392129 1 0.0899936 0.403698 0.110553 0 2.88953 -0 -0 -0 -0 0 0 -0.0203978 0.00169491 -0.000145139 -0.0204675 
0.159694 0.392129 1 0.0981748 0.405893 0.12049 9.18762e-09 2.89065 -0 -0 -0 -0 0 0 -0.0203978 0.00169491 -0.000312583 -0.0204657 
ZONE I=5
0.159694 0.392129 1 0.0981748 0.405893 0.12049 9.18762e-09 2.89065 -0 -0 -0 -0 0 0 -0.0284603 0.00329654 0.000491068 -0.0286464 
0.173002 0.392129 1 0.106356 0.408278 0.130398 7.56099e-08 2.88952 -0 -0 -0 -0 0 0 -0.0284603 0.00329654 0.000256698 -0.0286495 
0.186306 0.392129 1 0.114537 0.410852 0.140271 9.18762e-09 2.88914 -0 -0 -0 -0 0 0 -0.0284603 0.00329654 2.23051e-05 -0.0286506 
0.19961 0.392129 1 0.122718 0.413614 0.150108 0 2.88952 -0 -0 -0 -0 0 0 -0.0284603 0.00329654 -0.000212095 -0.0286498 
0.212915 0.392129 1 0.1309 0.416565 0.15991 9.18762e-09 2.89065 -0 -0 -0 -0 0 0 -0.0284603 0.00329654 -0.000446487 -0.0286471 
ZONE I=5
0.212915 0.392129 1 0.1309 0.416565 0.15991 9.18762e-09 2.89065 -0 -0 -0 -0 0 0 -0.036426 0.00542581 0.000624832 -0.0368226 
0.226221 0.392129 1 0.139081 0.419704 0.169675 9.27364e-08 2.88951 -0 -0 -0 -0 0 0 -0.036426 0.00542581 0.000323574 -0.0368264 
0.239524 0.392129 1 0.147262 0.42303 0.179394 9.18762e-09 2.88913 -0 -0 -0 -0 0 0 -0.036426 0.00542581 2.22847e-05 -0.0368279 
0.252825 0.392129 1 0.155443 0.426543 0.189068 0 2.88951 -0 -0 -0 -0 0 0 -0.036426 0.00542581 -0.000279015 -0.0368268 
0.266127 0.392129 1 0.163625 0.430242 0.198696 9.18762e-09 2.89064 -0 -0 -0 -0 0 0 -0.036426 0.00542581 -0.000580306 -0.0368233 
ZONE I=5
0.266127 0.392129 1 0.163625 0.430242 0.198696 9.18762e-09 2.89064 -0 -0 -0 -0 0 0 -0.0442679 0.00807744 0.00075849 -0.0449924 
0.279431 0.392129 1 0.171806 0.434128 0.208278 1.11715e-07 2.8895 -0 -0 -0 -0 0 0 -0.0442679 0.00807744 0.000390391 -0.0449971 
0.29273 0.392129 1 0.179987 0.438198 0.217804 9.18762e-09 2.88912 -0 -0 -0 -0 0 0 -0.0442679 0.00807744 2.22548e-05 -0.0449988 
0.306029 0.392129 1 0.188168 0.442453 0.227275 0 2.8895 -0 -0 -0 -0 0 0 -0.0442679 0.00807744 -0.000345894 -0.0449975 
0.319328 0.392129 1 0.19635 0.446892 0.236691 9.18762e-09 2.89063 -0 -0 -0 -0 0 0 -0.0442679 0.00807744 -0.000714031 -0.0449932 
ZONE I=5
0.319328 0.392129 1 0.19635 0.446892 0.236691 9.18762e-09 2.89063 -0 -0 -0 -0 0 0 -0.0519572 0.0112444 0.000891952 -0.0531526 
